ID,Level,Question,isMCQ,A,B,C,D,Answer,Difficulty,Marks,Subject,Category,Year,School,Exam,Paper,Section,Number,Image,Image File
218,P6,Alan placed two identical blocks on his desk. He exerted forces F1 and F2 on block A at the same time and forces F3 and F4 on block B all at the same time. Which of the following would result in block A remaining at position X and block B moving to position Y?,Yes,1,2,3,4,D,-3.00,2,Science,,2019,Anglo-Chinese School (Junior),SA2,,A,21,Yes,img_218.png
219,P6,Which of the following two activities contribute to an increase in the amdUnt of carbon dioxide in the air?,Yes,A and B,A and C,B and D,C and D,D,-3.00,2,Science,,2019,Anglo-Chinese School (Junior),SA2,,A,22,Yes,img_219.png
220,P6,Four bar magnets with their ends marked A to H are arranged as shown. Which of the following diagrams shows a possible arrangement using three of the magnets?,Yes,1,2,3,4,C,-3.00,2,Science,,2019,Anglo-Chinese School (Junior),SA2,,A,23,Yes,img_220.png
221,P6,"In a scrap yard, electromagnets are used to separate objects. Which of the following explains why they are used?",Yes,Electromagnets have only one pole.,Electromagnets can repel non-magnetic objects.,Electromagnets are able to attract magnetic objects.,Electromagnets are strong and made of strong metal.,C,-3.00,2,Science,,2019,Anglo-Chinese School (Junior),SA2,,A,24,No,
222,P6,"Four objects A, B, C and D, are separately placed from a distance of one metre from a lit torch as shown in the diagram. Which of the object(s) can reﬂect light from the torch into the eye? A: brown wood; B: polished mirror; C: shiny metal; D: clear glass",Yes,A only,D only,B and C only,"A, B, C and D",D,-3.00,2,Science,,2019,Anglo-Chinese School (Junior),SA2,,A,25,Yes,img_222.png
223,P6,"Three identical cups, P, Q and R, were ﬁlled with water at differenttemperatures and left at room temperature (30°C) as shown. The graph below shows the temperatures of the water in each cup at the start of the experiment. The temperatures of the water were taken again at the end of ten minutes. Which of the graphs shows the most likely temperature of the water in each cup at the end of ten minutes?",Yes,1,2,3,4,A,-3.00,2,Science,,2019,Anglo-Chinese School (Junior),SA2,,A,26,Yes,img_223.png
224,P6,"Four different containers of the same volume were filled with equal amount of hot water and allowed to cool to roam temperature. The graph below shows the results. Based on the information above, which container, A, B, C or D, is the poorest conductor of heat?",Yes,A,B,C,D,D,-3.00,2,Science,,2019,Anglo-Chinese School (Junior),SA2,,A,27,Yes,img_224.png
225,P6,"The ball, as shown in the diagram, rolls down from Point A. It rolls past Points B and C before ﬁnally stopping at Point D. Which of the following graphs shows the changes in the amount of gravitational potential energy and kinetic energy of the ball from Point A to Point D?",Yes,1,2,3,4,D,-3.00,2,Science,,2019,Anglo-Chinese School (Junior),SA2,,A,28,Yes,img_225.png
226,P6,"The two graphs below show how the light intensity and the depth of the pond affect the rate of photbsynthesis of the submerged water plants. Based on the graphs above, which one of the following statements is correct?",Yes,The light intensity does not affect the rate of photosynthesis.,The rate of photosynthesis increases as the light Intensity increases.,The rate of photosynthesIs dose not depend on the depth of the pond.,"The lower The depth of the pond, the higher the rate of photosynthesis.",D,-3.00,2,Science,,2019,CHIJ St Nicholas Girls' School (Primary),SA2,,A,1,Yes,img_226.png
227,P6,Which one of the following Is not a fossil fuel?,Yes,coal,charcoal,petroleum,natural gas,B,-3.00,2,Science,,2019,CHIJ St Nicholas Girls' School (Primary),SA2,,A,2,No,
228,P6,"The table below shows the stages of development of a fertilized human egg. From the table above, when Is the earliest time the parents are able to ﬁnd out the gender of their baby?",Yes,After 1st week,After 8th week,After 16th week,After 38th week,C,-3.00,2,Science,,2019,CHIJ St Nicholas Girls' School (Primary),SA2,,A,3,Yes,img_228.png
229,P6,Reforestation Is a process of replanting an area with trees. Which of the following are the beneﬁts of reforestation?,Yes,A and B only,C and D only,B and D only,"A, B, C and D",C,-3.00,2,Science,,2019,CHIJ St Nicholas Girls' School (Primary),SA2,,A,4,Yes,img_229.png
230,P6,"F, G, H, J and K are ﬁve organisms Iiving in a community. The food relationships between the five organisms are stated below. Which one of the following is correct?",Yes,1,2,3,4,C,-3.00,2,Science,,2019,CHIJ St Nicholas Girls' School (Primary),SA2,,A,5,Yes,img_230.png
231,P6,The picture below shows the structural adaptations of two plants. Which one of the foIIowing best expiains the function of these adaptations?,Yes,Adaptation for pollination.,Adaptation for reproduction.,Adaptation for water retention.,Adaptation for getting sunlight.,C,-3.00,2,Science,,2019,CHIJ St Nicholas Girls' School (Primary),SA2,,A,6,Yes,img_231.png
232,P6,"The table below shows the characteristics of some ﬂowers which attract speciﬁc animals. The chart below classifies ﬁve ﬂowers A, B, C, D and E. What animais wouId be attracted to ﬂowers B and D respectively?",Yes,B: bird; D: beetle,B: moth; D: bat,B: bat; D: bird,B: moth; D: beetle,B,-3.00,2,Science,,2019,CHIJ St Nicholas Girls' School (Primary),SA2,,A,7,Yes,img_232.png
233,P6,Study the food chain shown below. What is the main source of energy for the food chain?,Yes,Sun,Plant,Water,Carbon dioxide,A,-3.00,2,Science,,2019,CHIJ St Nicholas Girls' School (Primary),SA2,,A,8,Yes,img_233.png
234,P6,The graph below shows the population of bees in a community over a period of time. Which of the following explains the change In the population of bees shown by YZ in the graph?,Yes,A and B only,C and D only,B and D only,"A, B, C and D",D,-3.00,2,Science,,2019,CHIJ St Nicholas Girls' School (Primary),SA2,,A,9,Yes,img_234.png
235,P6,Which one of the following adaptive features of the organisms is incorrectly matched to its function?,Yes,1,2,3,4,D,-3.00,2,Science,,2019,CHIJ St Nicholas Girls' School (Primary),SA2,,A,10,Yes,img_235.png
236,P6,The diagram below shows the cross-section of a deep pond. There are more aquatic plants found at the top part of the deep pond. What is the main reason for such an observation?,Yes,The aquatic plants can get sufﬁcient nutrients to grow well.,The aquatic plants can absorb more sunlight for photosynthesis.,The aquatic plants can take in oxygen from the air above the water.,The aquatic plants can provide shade and shelter for the aquatic animals Iiving in the pond.,B,-3.00,2,Science,,2019,CHIJ St Nicholas Girls' School (Primary),SA2,,A,11,Yes,img_236.png
237,P6,Study the diagram betow. Which of the following substances will be returned to the environment and be recycled?,Yes,Mineral salts only.,Mineral salts and water only.,Carbon dioxide and mineral salts only.,"Carbon dioxide, mineral salts and water",D,-3.00,2,Science,,2019,CHIJ St Nicholas Girls' School (Primary),SA2,,A,12,Yes,img_237.png
238,P6,Jody poured 200 ml of water into container P as shown in the diagram beIow. She then poured aII the water from container P to container Q. All the water was then poured out from container Q to container R. Which of the following best describes what Jody was trying to ﬁnd out?,Yes,She was trying to ﬁnd out if water has deﬁnite mass.,She was trying to find out if water has a definite shape.,She was trying to ﬁnd out if water has a definite volume.,She was trying to ﬁnd out if water has deﬁnite mass and shape.,B,-3.00,2,Science,,2019,CHIJ St Nicholas Girls' School (Primary),SA2,,A,13,Yes,img_238.png
239,P6,"The diagram below shows three identical beakers X, Y and Z. Three pieces of plasticine of different sizes were placed into the beakers. The beakers were then filled to the brim with water. Which one of the following shows the most likely amount of water added into each beaker?",Yes,1,2,3,4,C,-3.00,2,Science,,2019,CHIJ St Nicholas Girls' School (Primary),SA2,,A,14,Yes,img_239.png
240,P6,Mei Ling wanted to investigate whether the size of a magnet affects the greatest distance it can attract a paper clip. Which of the following variables should she keep constant?,Yes,A only,"B, C and D only","A, B, D and E only","B, C, D and E only",B,-3.00,2,Science,,2019,CHIJ St Nicholas Girls' School (Primary),SA2,,A,15,Yes,img_240.png
241,P6,The diagram below shows a wooden rod with a magnet P and iron ball Q hanging from a rope. Which one of the following statements is false?,Yes,"When the north pole of another megnet is pieced under magnet P, the wooden rod will tilt towends magnet P.","When th north pole of another magnet is placed under iron ball Q, the wooden rod will tilt towards magnet P.","When the south pole of another magnet is placed under magnet P, the wooden rod will tilt towards iron ball Q.","When the south pole of another magnet is placed under iron ball Q, the wooden rod will tilt towards iron ball Q.",B,-3.00,2,Science,,2019,CHIJ St Nicholas Girls' School (Primary),SA2,,A,16,Yes,img_241.png
242,P6,"Jim placed a coin at the bottom of a beaker as shown in the diagram below. He then poured some weter from river X into the beaker slowly and observed the coin from above the beaker. He stopped pouring when he could not see the coin clearly and recorded the amount of water in the beaker. He repeated the game experiment with water from rivers Y and Z. The table below shows the results. Besed on Jim’s results, which of the following shows the clarity of water from rivers X, Y and Z in the cortect order?",Yes,1,2,3,4,C,-3.00,2,Science,,2019,CHIJ St Nicholas Girls' School (Primary),SA2,,A,17,Yes,img_242.png
243,P6,"Study the set-up below. Based on the diagram above, which one of the following graphs shows the relationship between X and the length of the shadow observed on the screen?",Yes,1,2,3,4,B,-3.00,2,Science,,2019,CHIJ St Nicholas Girls' School (Primary),SA2,,A,18,Yes,img_243.png
244,P6," Study the flow chart below. Which one of the following best represents A, B, C and D?",Yes,1,2,3,4,C,-3.00,2,Science,,2019,CHIJ St Nicholas Girls' School (Primary),SA2,,A,19,Yes,img_244.png
245,P6,"Four masses were tied to four ropes made from different materieis J, K, L and M as shown in the diagram below. The ropes were all of similar thickness. When the masses were lifted by the ropes, ropes K and L broke. Which of the following statements is deﬁnitely true?",Yes,A and B only,C and D only,"A, C and D only","A, B, C and D",B,-3.00,2,Science,,2019,CHIJ St Nicholas Girls' School (Primary),SA2,,A,20,Yes,img_245.png
246,P6,"A study was conducted to identify the factors that affect the evaporation rate of some liquids. The table below shows the results of the investigation. Based on the data above, which of the following statements is not correct?",Yes,The evaporation rate for water is less than that for alcohol.,The larger the amounts of water the higher the evaporation rate.,Water has approximately the same evaporation rate as orange juice.,The larger exposed surface areas of water had greater evaporation rates.,B,-3.00,2,Science,,2019,CHIJ St Nicholas Girls' School (Primary),SA2,,A,21,Yes,img_246.png
247,P6,"When John put the ﬂask of tap water into a container of boiling water, he observed that the water level in the glass tube fell ﬁrst before it rose. Which one of the following best explains his observation?",Yes,Tap water is a good conductor of heat.,Glass is a poorer conductor of heat than tap water.,The flask expands before the water in the ﬂask expands.,The ﬂask contracts causing the water level in the tube to fall.,C,-3.00,2,Science,,2019,CHIJ St Nicholas Girls' School (Primary),SA2,,A,22,Yes,img_247.png
248,P6,An inﬂated balloon was attached to a wooden block and placed in a container of water at 26 °C as shown in the diagram below. Which one of the following shows the most likely observation and corresponding explanation when the water in the container was heated to 65 °C?,Yes,1,2,3,4,D,-3.00,2,Science,,2019,CHIJ St Nicholas Girls' School (Primary),SA2,,A,23,Yes,img_248.png
249,P6,"Benjamin carried out an experiment using four set-ups A, B, C and D as shown below. The water in all the beakers were at room temperature at first. In which set-up would the temperature of water be the lowest after 10 minutes of heating?",Yes,A,B,C,D,A,-3.00,2,Science,,2019,CHIJ St Nicholas Girls' School (Primary),SA2,,A,24,Yes,img_249.png
250,P6,"The diagram below shows a circuit with three similar bulbs A, B and C. lf only bulbs B and C are lit, which one of the following circuit diagrams correctly represents the circuit above?",Yes,1,2,3,4,C,-3.00,2,Science,,2019,CHIJ St Nicholas Girls' School (Primary),SA2,,A,25,Yes,img_250.png
251,P6,"A fan and a container of water were connected to a circuit as shown below. When the switch was closed, the fan started moving and the water in the container was slowly heated up. What were tiIe main energy changes that had taken place at each point labelled A to C?",Yes,1,2,3,4,C,-3.00,2,Science,,2019,CHIJ St Nicholas Girls' School (Primary),SA2,,A,26,Yes,img_251.png
252,P6,The diagram below shows a man throwing a ball. Which of the following statements is / are true?,Yes,B only,A and B only,C and D only,"A, B and D only",A,-3.00,2,Science,,2019,CHIJ St Nicholas Girls' School (Primary),SA2,,A,27,Yes,img_252.png
253,P6,The diagram below shows a helicopter during the different stages of its ﬂight. At which stage(s) does gravity act on the helicopter?,Yes,Landing only,Taking off and ﬂying only,Taking off and landing only,"Taking off, ﬂying and landing",D,-3.00,2,Science,,2019,CHIJ St Nicholas Girls' School (Primary),SA2,,A,28,Yes,img_253.png
